industry_name,sdg_target_id,impact_type,relevance_score,rationale,sdg_target_description
5311_短資業,9.3,Positive,0.5,该行业通过维护整体金融市场的稳定和效率，间接地为更广泛的金融服务（包括向中小企业提供信贷）创造了健康的环境，但这种贡献是间接和基础性的。,"Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets"
5311_短資業,10.5,Negative,0.3,短資業作为专业金融机构间的市场，其运作可能加剧金融资源的集中，主要服务于大型机构而非直接惠及更广泛人群，这凸显了对该领域进行审慎监管（如目标10.5所强调）的必要性，从而体现出一种潜在的、需要被管理的结构性不平等风险。,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations
3350_非鉄金属再生合金,12.2,Positive,0.9,通过回收废金属生产再生合金，显著减少了对原生矿产资源的开采，实现了自然资源的高效和可持续利用。,"(By 2030, achieve the sustainable management and efficient use of natural resources)"
3350_非鉄金属再生合金,12.5,Positive,0.9,该行业的核心是将金属废料转化为新产品，直接从源头减少了废物的最终产生量，是废物循环利用的典范。,"(By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse)"
3350_非鉄金属再生合金,9.4,Positive,0.7,金属回收和再生合金制造是资源效率高、环境友好的技术和工业过程，有助于传统金属冶炼产业向可持续模式升级。,"(By 2030, upgrade infrastructure and retrofit industries to make them sustainable, with increased resource-use efficiency and greater adoption of clean and environmentally sound technologies and industrial processes)"
3350_非鉄金属再生合金,8.2,Positive,0.6,再生金属行业属于资源循环利用领域，通过技术创新提升价值，并能创造一定的就业机会，有助于实现经济生产力的多元化提升。,"(Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors)"
3350_非鉄金属再生合金,13.2,Positive,0.7,与生产原生金属相比，再生合金的生产过程能耗和温室气体排放量大幅降低，是应对气候变化的重要措施。,"(Integrate climate change measures into national policies, strategies and planning)"
3350_非鉄金属再生合金,12.4,Negative,0.6,如果回收冶炼过程的环境管理不善，可能造成有害化学物质（如熔炼过程中产生的二噁英、重金属粉尘）向空气、水体和土壤的排放，对环境与健康产生负面影响。,"(By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle... and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment)"
3350_非鉄金属再生合金,3.9,Negative,0.5,与12.4的负面影响相关联，不当的回收工艺可能导致工作场所和周边社区的空气和水污染，增加工人和居民的健康风险。,"(By 2030, substantially reduce the number of deaths and illnesses from hazardous chemicals and air, water and soil pollution and contamination)"
3350_非鉄金属再生合金,6.3,Negative,0.4,再生合金生产过程中的废水若处理不当，可能含有重金属等污染物，对水体质量构成潜在威胁。,"(By 2030, improve water quality by reducing pollution, eliminating dumping and minimizing release of hazardous chemicals and materials...)"
2817_塩製造,3.4,Positive,0.7,通过生产加碘盐，该行业直接有助于预防碘缺乏病（一种可预防的非传染性疾病），对公共健康有积极贡献。,"By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being"
2817_塩製造,3.4,Negative,0.4,作为食盐的主要生产者，如果产品导致人群钠摄入过量，可能间接增加高血压等心血管疾病的风险，对非传染性疾病的预防产生潜在负面影响。,"By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being"
2817_塩製造,6.3,Negative,0.5,盐制造过程（特别是某些精炼工艺）可能产生高盐度废水，如果处理不当排放到环境中，会污染水体，影响水质和生态系统。,"By 2030, improve water quality by reducing pollution, eliminating dumping and minimizing release of hazardous chemicals and materials, halving the proportion of untreated wastewater and substantially increasing recycling and safe reuse globally"
2817_塩製造,6.4,Negative,0.4,某些盐生产工艺（如内陆盐湖开采或特定精炼过程）可能消耗大量淡水或影响当地地下水资源，对水资源可持续利用构成压力。,"By 2030, substantially increase water-use efficiency across all sectors and ensure sustainable withdrawals and supply of freshwater to address water scarcity and substantially reduce the number of people suffering from water scarcity"
